CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment,ClusterSegment
14171,97,1,363.79,2,1,2,212,Lost Customers,General Customers
14173,9,4,450.84,4,3,2,432,Potential Loyalists,General Customers
14174,32,1,134.46,3,1,1,311,Lost Customers,General Customers
14175,58,3,3222.3,2,3,4,234,Loyal Customers,General Customers
14176,296,4,576.9000000000001,1,3,2,132,At Risk,General Customers
14177,85,4,549.46,2,3,2,232,Lost Customers,General Customers
14178,7,7,1600.26,4,4,3,443,Champions,General Customers
14179,39,2,701.57,3,2,3,323,Potential Loyalists,General Customers
14180,9,25,4748.52,4,4,4,444,Champions,Champions
14184,65,1,452.89,2,1,2,212,Lost Customers,General Customers
14185,330,1,197.65,1,1,1,111,Lost Customers,General Customers
14188,29,6,2054.36,3,4,4,344,Champions,General Customers
14189,1,15,4654.08,4,4,4,444,Champions,Champions
14191,0,13,4684.76,4,4,4,444,Champions,Champions
14193,66,2,853.39,2,2,3,223,Lost Customers,General Customers
14194,3,21,11349.52,4,4,4,444,Champions,Champions
14195,200,2,1012.0,1,2,3,123,At Risk,General Customers
14196,105,1,335.52,2,1,2,212,Lost Customers,General Customers
14198,17,4,701.4,3,3,3,333,Champions,General Customers
14199,217,1,185.39999999999998,1,1,1,111,Lost Customers,General Customers
14201,59,7,747.44,2,4,3,243,Loyal Customers,General Customers
14204,1,1,150.61,4,1,1,411,Lost Customers,General Customers
14205,15,2,466.7,4,2,2,422,Potential Loyalists,General Customers
14206,238,1,328.15999999999997,1,1,2,112,Lost Customers,General Customers
14208,93,1,151.74,2,1,1,211,Lost Customers,General Customers
14209,9,6,2073.43,4,4,4,444,Champions,General Customers
14210,104,6,1905.8400000000001,2,4,4,244,Loyal Customers,General Customers
14211,52,9,2241.1,2,4,4,244,Loyal Customers,General Customers
14212,88,1,1070.48,2,1,3,213,Lost Customers,General Customers
14214,29,5,1004.38,3,4,3,343,Champions,General Customers
14215,10,6,1789.72,4,4,4,444,Champions,General Customers
14216,2,4,1839.3,4,3,4,434,Champions,General Customers
14217,0,17,2004.98,4,4,4,444,Champions,Champions
14218,41,1,169.48000000000002,3,1,1,311,Lost Customers,General Customers
14219,3,1,89.94,4,1,1,411,Lost Customers,General Customers
14220,246,2,632.4,1,2,2,122,At Risk,General Customers
14221,41,9,3432.8,3,4,4,344,Champions,General Customers
14222,176,1,683.17,1,1,3,113,Lost Customers,General Customers
14223,91,3,991.13,2,3,3,233,Loyal Customers,General Customers
14224,109,4,1009.73,2,3,3,233,Loyal Customers,General Customers
14226,27,5,2214.79,3,4,4,344,Champions,General Customers
14227,25,10,3350.96,3,4,4,344,Champions,General Customers
14229,50,3,1547.2,2,3,3,233,Loyal Customers,General Customers
14231,182,3,925.71,1,3,3,133,At Risk,General Customers
14232,41,5,2048.07,3,4,4,344,Champions,General Customers
14233,48,4,1462.72,3,3,3,333,Champions,General Customers
14234,21,4,754.12,3,3,3,333,Champions,General Customers
14235,74,5,3144.86,2,4,4,244,Loyal Customers,General Customers
14236,79,2,490.86,2,2,2,222,Lost Customers,General Customers
14237,372,1,161.0,1,1,1,111,Lost Customers,General Customers
14238,325,1,146.85,1,1,1,111,Lost Customers,General Customers
14239,42,11,2380.85,3,4,4,344,Champions,General Customers
14240,29,2,890.34,3,2,3,323,Potential Loyalists,General Customers
14241,182,1,213.70000000000002,1,1,1,111,Lost Customers,General Customers
14242,233,2,280.55,1,2,1,121,At Risk,General Customers
14243,7,10,2588.77,4,4,4,444,Champions,General Customers
14245,218,2,1693.45,1,2,4,124,At Risk,General Customers
14246,109,3,1474.06,2,3,3,233,Loyal Customers,General Customers
14247,277,1,136.76999999999998,1,1,1,111,Lost Customers,General Customers
14248,317,1,302.58,1,1,1,111,Lost Customers,General Customers
14250,6,3,1904.05,4,3,4,434,Champions,General Customers
14251,0,5,2879.7000000000003,4,4,4,444,Champions,General Customers
14256,259,2,969.0600000000001,1,2,3,123,At Risk,General Customers
14257,63,5,3099.7200000000003,2,4,4,244,Loyal Customers,General Customers
14258,8,9,12669.98,4,4,4,444,Champions,Champions
14259,140,1,120.0,2,1,1,211,Lost Customers,General Customers
14261,49,2,1163.45,3,2,3,323,Potential Loyalists,General Customers
14262,7,8,2618.23,4,4,4,444,Champions,General Customers
14264,153,2,333.97,1,2,2,122,At Risk,General Customers
14265,108,2,530.18,2,2,2,222,Lost Customers,General Customers
14267,161,3,1516.24,1,3,3,133,At Risk,General Customers
14270,330,1,492.65000000000003,1,1,2,112,Lost Customers,General Customers
14271,224,1,112.32,1,1,1,111,Lost Customers,General Customers
14272,72,2,437.96,2,2,2,222,Lost Customers,General Customers
14273,50,4,559.97,2,3,2,232,Lost Customers,General Customers
14276,97,3,1119.74,2,3,3,233,Loyal Customers,General Customers
14277,14,3,4188.0,4,3,4,434,Champions,General Customers
14280,195,1,134.04,1,1,1,111,Lost Customers,General Customers
14282,2,15,3701.44,4,4,4,444,Champions,Champions
14284,29,2,595.25,3,2,2,322,Potential Loyalists,General Customers
14285,20,4,1910.01,3,3,4,334,Champions,General Customers
14286,22,3,4628.75,3,3,4,334,Champions,General Customers
14287,7,3,176.63,4,3,1,431,Potential Loyalists,General Customers
14288,212,1,426.6,1,1,2,112,Lost Customers,General Customers
14289,7,6,911.26,4,4,3,443,Champions,General Customers
14290,10,5,2314.65,4,4,4,444,Champions,General Customers
14291,0,11,3883.25,4,4,4,444,Champions,General Customers
14292,6,9,4871.93,4,4,4,444,Champions,General Customers
14293,2,4,1046.56,4,3,3,433,Champions,General Customers
14295,39,1,166.20000000000002,3,1,1,311,Lost Customers,General Customers
14297,16,4,1305.33,4,3,3,433,Champions,General Customers
14298,7,44,51527.3,4,4,4,444,Champions,Champions
14299,7,9,3965.62,4,4,4,444,Champions,General Customers
14300,17,1,43.2,3,1,1,311,Lost Customers,General Customers
14301,116,1,640.14,2,1,2,212,Lost Customers,General Customers
14304,221,1,383.45,1,1,2,112,Lost Customers,General Customers
14305,70,3,1858.96,2,3,4,234,Loyal Customers,General Customers
14306,50,2,2093.32,2,2,4,224,Lost Customers,General Customers
14307,87,6,2995.72,2,4,4,244,Loyal Customers,General Customers
14309,7,9,2352.53,4,4,4,444,Champions,General Customers
14311,241,1,310.26,1,1,2,112,Lost Customers,General Customers
14312,45,6,1611.59,3,4,3,343,Champions,General Customers
14314,105,1,120.0,2,1,1,211,Lost Customers,General Customers
14315,43,6,2481.13,3,4,4,344,Champions,General Customers
14317,63,1,508.58000000000004,2,1,2,212,Lost Customers,General Customers
14320,205,2,477.79,1,2,2,122,At Risk,General Customers
14321,9,5,1530.75,4,4,3,443,Champions,General Customers
14323,113,2,605.0600000000001,2,2,2,222,Lost Customers,General Customers
14326,241,1,183.85,1,1,1,111,Lost Customers,General Customers
14327,162,1,311.65,1,1,2,112,Lost Customers,General Customers
14329,16,7,4975.24,4,4,4,444,Champions,General Customers
14331,123,2,462.65999999999997,2,2,2,222,Lost Customers,General Customers
14332,21,3,840.21,3,3,3,333,Champions,General Customers
14333,66,1,415.2,2,1,2,212,Lost Customers,General Customers
14334,15,8,2552.21,4,4,4,444,Champions,General Customers
14335,15,2,454.86,4,2,2,422,Potential Loyalists,General Customers
14336,15,4,1614.91,4,3,3,433,Champions,General Customers
14338,160,2,588.22,1,2,2,122,At Risk,General Customers
14339,241,1,309.52,1,1,2,112,Lost Customers,General Customers
14340,217,1,134.7,1,1,1,111,Lost Customers,General Customers
14341,44,8,2166.98,3,4,4,344,Champions,General Customers
14342,20,4,668.5600000000001,3,3,2,332,Potential Loyalists,General Customers
14344,126,8,889.9300000000001,2,4,3,243,Loyal Customers,General Customers
14345,37,1,108.97999999999999,3,1,1,311,Lost Customers,General Customers
14346,119,2,1021.58,2,2,3,223,Lost Customers,General Customers
14348,259,1,409.57,1,1,2,112,Lost Customers,General Customers
14349,9,1,133.5,4,1,1,411,Lost Customers,General Customers
14350,273,1,282.93,1,1,1,111,Lost Customers,General Customers
14351,163,1,51.0,1,1,1,111,Lost Customers,General Customers
14352,156,4,1078.96,1,3,3,133,At Risk,General Customers
14353,214,1,90.6,1,1,1,111,Lost Customers,General Customers
14354,4,2,163.62,4,2,1,421,Potential Loyalists,General Customers
14355,364,1,174.4,1,1,1,111,Lost Customers,General Customers
14356,78,2,701.23,2,2,3,223,Lost Customers,General Customers
14357,42,1,225.12,3,1,1,311,Lost Customers,General Customers
14359,18,3,912.18,3,3,3,333,Champions,General Customers
14360,30,4,2118.03,3,3,4,334,Champions,General Customers
14362,21,1,151.5,3,1,1,311,Lost Customers,General Customers
14364,107,8,3717.35,2,4,4,244,Loyal Customers,General Customers
14367,7,16,9227.82,4,4,4,444,Champions,Champions
14368,318,1,155.0,1,1,1,111,Lost Customers,General Customers
14371,294,1,100.5,1,1,1,111,Lost Customers,General Customers
14373,357,1,76.55,1,1,1,111,Lost Customers,General Customers
14375,184,1,235.56,1,1,1,111,Lost Customers,General Customers
14377,190,2,617.05,1,2,2,122,At Risk,General Customers
14379,43,2,348.1,3,2,2,322,Potential Loyalists,General Customers
14381,51,1,202.68,2,1,1,211,Lost Customers,General Customers
14382,25,1,615.49,3,1,2,312,Lost Customers,General Customers
14383,37,3,1247.69,3,3,3,333,Champions,General Customers
14385,8,3,202.11,4,3,1,431,Potential Loyalists,General Customers
14386,295,1,142.4,1,1,1,111,Lost Customers,General Customers
14387,31,3,1727.6,3,3,4,334,Champions,General Customers
14388,9,8,3212.84,4,4,4,444,Champions,General Customers
14389,64,2,1043.46,2,2,3,223,Lost Customers,General Customers
14390,9,9,4642.57,4,4,4,444,Champions,General Customers
14393,217,1,67.95,1,1,1,111,Lost Customers,General Customers
14395,1,9,3479.91,4,4,4,444,Champions,General Customers
14396,64,2,487.99,2,2,2,222,Lost Customers,General Customers
14397,1,19,2612.96,4,4,4,444,Champions,Champions
14400,148,1,574.7,1,1,2,112,Lost Customers,General Customers
14401,3,13,4051.48,4,4,4,444,Champions,Champions
14403,129,4,1475.81,2,3,3,233,Loyal Customers,General Customers
14404,32,6,1449.32,3,4,3,343,Champions,General Customers
14406,118,1,156.75,2,1,1,211,Lost Customers,General Customers
14407,106,6,2157.73,2,4,4,244,Loyal Customers,General Customers
14408,9,7,2599.03,4,4,4,444,Champions,General Customers
14409,70,6,2059.4500000000003,2,4,4,244,Loyal Customers,General Customers
14410,91,9,1100.27,2,4,3,243,Loyal Customers,General Customers
14411,309,1,1063.0,1,1,3,113,Lost Customers,General Customers
14412,41,2,770.03,3,2,3,323,Potential Loyalists,General Customers
14413,361,1,121.05,1,1,1,111,Lost Customers,General Customers
14414,90,7,1496.98,2,4,3,243,Loyal Customers,General Customers
14415,0,13,5855.57,4,4,4,444,Champions,Champions
14416,21,2,490.22,3,2,2,322,Potential Loyalists,General Customers
14418,2,3,1937.25,4,3,4,434,Champions,General Customers
14419,9,6,1051.79,4,4,3,443,Champions,General Customers
14420,98,1,387.52,2,1,2,212,Lost Customers,General Customers
14421,56,2,813.11,2,2,3,223,Lost Customers,General Customers
14422,-1,6,4263.64,4,4,4,444,Champions,General Customers
14423,217,1,265.2,1,1,1,111,Lost Customers,General Customers
14424,16,1,322.08,4,1,2,412,Lost Customers,General Customers
14426,22,10,4481.67,3,4,4,344,Champions,General Customers
14427,49,2,363.34000000000003,3,2,2,322,Potential Loyalists,General Customers
14428,6,5,1224.06,4,4,3,443,Champions,General Customers
14431,301,1,470.36,1,1,2,112,Lost Customers,General Customers
14432,8,6,2248.5,4,4,4,444,Champions,General Customers
14434,20,6,1372.8,3,4,3,343,Champions,General Customers
14436,97,1,89.06,2,1,1,211,Lost Customers,General Customers
14437,364,1,63.0,1,1,1,111,Lost Customers,General Customers
14438,305,1,131.9,1,1,1,111,Lost Customers,General Customers
14439,318,1,2661.24,1,1,4,114,Lost Customers,General Customers
14440,7,5,2357.6800000000003,4,4,4,444,Champions,General Customers
14441,-1,4,1712.89,4,3,4,434,Champions,General Customers
14442,203,2,1589.82,1,2,3,123,At Risk,General Customers
14443,52,4,1420.2,2,3,3,233,Loyal Customers,General Customers
14446,-1,4,1010.35,4,3,3,433,Champions,General Customers
14447,17,5,1163.23,3,4,3,343,Champions,General Customers
14448,8,2,375.35,4,2,2,422,Potential Loyalists,General Customers
14449,17,4,885.8,3,3,3,333,Champions,General Customers
14450,179,3,483.25,1,3,2,132,At Risk,General Customers
14451,59,2,643.9,2,2,2,222,Lost Customers,General Customers
14452,9,2,259.05,4,2,1,421,Potential Loyalists,General Customers
14453,189,1,119.93,1,1,1,111,Lost Customers,General Customers
14456,4,9,3017.28,4,4,4,444,Champions,General Customers
14457,309,1,113.64,1,1,1,111,Lost Customers,General Customers
14459,154,1,1837.92,1,1,4,114,Lost Customers,General Customers
14460,109,3,434.34,2,3,2,232,Lost Customers,General Customers
14461,147,3,2103.06,1,3,4,134,At Risk,General Customers
14462,65,11,1980.57,2,4,4,244,Loyal Customers,General Customers
14463,97,3,529.62,2,3,2,232,Lost Customers,General Customers
14465,245,3,1038.44,1,3,3,133,At Risk,General Customers
14466,28,7,2272.4,3,4,4,344,Champions,General Customers
14467,16,4,596.26,4,3,2,432,Potential Loyalists,General Customers
14470,10,2,461.19,4,2,2,422,Potential Loyalists,General Customers
14472,102,8,1852.67,2,4,4,244,Loyal Customers,General Customers
14473,73,2,234.34000000000003,2,2,1,221,Lost Customers,General Customers
14474,45,1,547.66,3,1,2,312,Lost Customers,General Customers
14475,70,3,925.85,2,3,3,233,Loyal Customers,General Customers
14476,256,1,193.0,1,1,1,111,Lost Customers,General Customers
14477,18,4,1309.6,3,3,3,333,Champions,General Customers
14479,252,2,316.25,1,2,2,122,At Risk,General Customers
14480,10,1,279.05,4,1,1,411,Lost Customers,General Customers
14481,163,2,636.51,1,2,2,122,At Risk,General Customers
14482,17,6,2022.81,3,4,4,344,Champions,General Customers
14483,280,1,137.1,1,1,1,111,Lost Customers,General Customers
14484,49,1,321.92,3,1,2,312,Lost Customers,General Customers
14485,37,1,162.8,3,1,1,311,Lost Customers,General Customers
14487,25,6,1165.48,3,4,3,343,Champions,General Customers
14488,66,1,1064.28,2,1,3,213,Lost Customers,General Customers
14489,206,1,463.38,1,1,2,112,Lost Customers,General Customers
14491,174,2,340.93,1,2,2,122,At Risk,General Customers
14493,6,5,2383.2400000000002,4,4,4,444,Champions,General Customers
14494,24,1,139.56,3,1,1,311,Lost Customers,General Customers
14495,49,2,123.8,3,2,1,321,Potential Loyalists,General Customers
14496,310,2,538.8100000000001,1,2,2,122,At Risk,General Customers
14497,308,1,475.37,1,1,2,112,Lost Customers,General Customers
14498,41,5,1957.32,3,4,4,344,Champions,General Customers
14499,25,3,808.44,3,3,3,333,Champions,General Customers
14500,87,3,356.85,2,3,2,232,Lost Customers,General Customers
14501,182,2,251.21,1,2,1,121,At Risk,General Customers
14502,18,11,2429.83,3,4,4,344,Champions,General Customers
14503,2,6,3543.26,4,4,4,444,Champions,General Customers
14504,46,4,673.26,3,3,3,333,Champions,General Customers
14505,16,8,5859.43,4,4,4,444,Champions,General Customers
14506,16,5,1960.65,4,4,4,444,Champions,General Customers
14507,22,6,1367.88,3,4,3,343,Champions,General Customers
14508,21,2,268.05,3,2,1,321,Potential Loyalists,General Customers
14511,10,5,1314.81,4,4,3,443,Champions,General Customers
14512,186,2,275.28,1,2,1,121,At Risk,General Customers
14513,99,3,455.59000000000003,2,3,2,232,Lost Customers,General Customers
14514,60,3,990.2,2,3,3,233,Loyal Customers,General Customers
14515,16,6,2076.89,4,4,4,444,Champions,General Customers
14517,32,2,330.45,3,2,2,322,Potential Loyalists,General Customers
14518,63,1,174.37,2,1,1,211,Lost Customers,General Customers
14520,0,2,270.6,4,2,1,421,Potential Loyalists,General Customers
14522,23,4,974.54,3,3,3,333,Champions,General Customers
14523,107,1,241.09,2,1,1,211,Lost Customers,General Customers
14524,30,9,1843.83,3,4,4,344,Champions,General Customers
14525,18,9,4215.9,3,4,4,344,Champions,General Customers
14527,1,55,8507.13,4,4,4,444,Champions,Champions
14528,36,1,364.21999999999997,3,1,2,312,Lost Customers,General Customers
14529,59,3,578.61,2,3,2,232,Lost Customers,General Customers
14530,24,6,2862.11,3,4,4,344,Champions,General Customers
14532,235,4,932.85,1,3,3,133,At Risk,General Customers
14533,23,7,1949.72,3,4,4,344,Champions,General Customers
14534,1,18,4397.3,4,4,4,444,Champions,Champions
14535,59,3,2854.84,2,3,4,234,Loyal Customers,General Customers
14536,258,1,170.95,1,1,1,111,Lost Customers,General Customers
14537,56,1,355.56,2,1,2,212,Lost Customers,General Customers
14538,63,2,388.25,2,2,2,222,Lost Customers,General Customers
14539,14,2,537.48,4,2,2,422,Potential Loyalists,General Customers
14540,8,3,952.66,4,3,3,433,Champions,General Customers
14541,57,8,1453.35,2,4,3,243,Loyal Customers,General Customers
14542,184,1,103.25,1,1,1,111,Lost Customers,General Customers
14543,27,16,3599.73,3,4,4,344,Champions,Champions
14544,23,2,2004.3,3,2,4,324,Potential Loyalists,General Customers
14546,4,5,2573.93,4,4,4,444,Champions,General Customers
14547,2,8,3974.75,4,4,4,444,Champions,General Customers
14548,149,2,652.8,1,2,2,122,At Risk,General Customers
14549,310,1,289.24,1,1,1,111,Lost Customers,General Customers
14550,9,2,757.37,4,2,3,423,Potential Loyalists,General Customers
14551,17,2,186.23,3,2,1,321,Potential Loyalists,General Customers
14552,150,1,164.22,1,1,1,111,Lost Customers,General Customers
14553,18,5,859.27,3,4,3,343,Champions,General Customers
14554,9,4,2279.4900000000002,4,3,4,434,Champions,General Customers
14555,56,2,312.54,2,2,2,222,Lost Customers,General Customers
14557,84,1,788.38,2,1,3,213,Lost Customers,General Customers
14560,6,22,2237.77,4,4,4,444,Champions,Champions
14561,74,3,1080.76,2,3,3,233,Loyal Customers,General Customers
14562,2,18,5006.77,4,4,4,444,Champions,Champions
14565,94,4,3099.12,2,3,4,234,Loyal Customers,General Customers
14566,109,1,1432.0,2,1,3,213,Lost Customers,General Customers
14567,55,2,1530.3600000000001,2,2,3,223,Lost Customers,General Customers
